,fid,CSAFP,CBSAFP,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,STATEFP,STATENS,STUSPS
0,272.0,278,25540,310M400US25540,25540,"Hartford, Middlesex, Tolland",M1,3922845118.0,238772610.0,"POLYGON ((-73.020539 42.000094, -73.0087643066587 42.038860282198, -72.999549 42.038653, -72.9789786343673 42.0385101754816, -72.863733 42.03771, -72.86363841078709 42.0377091702701, -72.863619 42.037709, -72.84714199999999 42.036894, -72.8349699391824 42.0367490988266, -72.813541 42.036494, -72.81673574322029 41.997658901084996, -72.816741 41.997595, -72.7949002458136 41.9999537071038, -72.77475938856001 42.002128832682196, -72.7706452603118 42.002573140760695, -72.766739 42.002995, -72.7663060027457 42.006386811825, -72.766139 42.007695, -72.76326499999999 42.009741999999996, -72.763238 42.012795, -72.76123799999999 42.014595, -72.759738 42.016995, -72.761354 42.018183, -72.76231 42.019774999999996, -72.762151 42.021527, -72.760558 42.021846, -72.758151 42.020865, -72.75746699999999 42.020947, -72.754038 42.025394999999996, -72.751738 42.030195, -72.75353799999999 42.032095, -72.757538 42.033294999999995, -72.755838 42.036195, -72.7516167497092 42.036236782000294, -72.7192527914859 42.03655712095689, -72.714557957256 42.0366035904984, -72.71282743896069 42.0366207191951, -72.69940298669049 42.0367535946302, -72.695927 42.036788, -72.68608011133279 42.035968622773595, -72.6729633546716 42.034877153980105, -72.643134 42.032395, -72.61690464073 42.0312027902664, -72.6169036025419 42.0312027430774, -72.6079909707697 42.0307976349601, -72.607933 42.030795, -72.6069560573249 42.0251287324845, -72.606933 42.024995, -72.590233 42.024695, -72.5898262911392 42.024695, -72.582332 42.024695, -72.5741893219163 42.0295675442087, -72.57323099999999 42.030141, -72.5634267784983 42.031044031842995, -72.56097524764449 42.031269833598394, -72.560958712171 42.031271356621794, -72.5530545610102 42.0319993797686, -72.55285820422401 42.032017465491194, -72.5501111622106 42.032270485724496, -72.5314944001573 42.0339852092183, -72.5281470614453 42.0342935206376, -72.528131 42.034295, -72.5092040512358 42.0342165913446, -72.4601204240419 42.0340132526419, -72.4596911701656 42.0340114743722, -72.4582913228665 42.0340056752259, -72.45667999999999 42.033999, -72.44149414374509 42.0337713188137, -72.39743337454189 42.0331107167355, -72.3669917600491 42.0326543063241, -72.3218210714148 42.03197706325, -72.3212667983303 42.0319687530467, -72.317148 42.031907, -72.2706561367986 42.031713813847496, -72.249523 42.031625999999996, -72.24129015451759 42.0315261233387, -72.2050807834552 42.031086849809796, -72.19883212077819 42.0310110442372, -72.1500880173965 42.0304197057611, -72.14323025025931 42.0303365108455, -72.13571499999999 42.0302453396816, -72.13568699999999 42.030245, -72.1021687771907 42.028899460948004, -72.10188 42.016804, -72.099525 41.966038, -72.099229 41.958948, -72.123632 41.95898, -72.151654 41.959302, -72.19066099999999 41.959143999999995, -72.19528 41.959322, -72.21697999999999 41.958161, -72.21726 41.949352999999995, -72.21665 41.918662, -72.216306 41.892818, -72.216456 41.888062, -72.21690000000001 41.884464, -72.2171 41.8723, -72.217719 41.835184, -72.20029199999999 41.835046, -72.16901899999999 41.834902, -72.166006 41.834883, -72.164498 41.834913, -72.16321099999999 41.822222, -72.163218 41.822033999999995, -72.159342 41.781158999999995, -72.156719 41.753719, -72.15632099999999 41.753491, -72.157626 41.751804, -72.16080099999999 41.750122999999995, -72.16485899999999 41.750001999999995, -72.16581099999999 41.751706, -72.16848399999999 41.752230999999995, -72.17164799999999 41.748467, -72.174126 41.751183999999995, -72.175955 41.749857, -72.176037 41.751436, -72.17798599999999 41.752657, -72.17787 41.75537, -72.18319699999999 41.756116999999996, -72.185142 41.755680999999996, -72.186977 41.755427, -72.18765599999999 41.755181, -72.187985 41.753741, -72.185886 41.75235, -72.18665399999999 41.751211, -72.189404 41.750097, -72.188771 41.747626, -72.19258099999999 41.744568, -72.195644 41.739611, -72.195689 41.73703, -72.194002 41.734772, -72.192505 41.734525, -72.191289 41.733014999999995, -72.192104 41.730413, -72.194969 41.72997, -72.198917 41.731446, -72.198126 41.728176, -72.209542 41.728035999999996, -72.216443 41.728035, -72.227342 41.728072999999995, -72.24220199999999 41.728147, -72.245091 41.728297, -72.25264299999999 41.728201999999996, -72.252083 41.727062, -72.252994 41.724920999999995, -72.249523 41.724466, -72.246596 41.722901, -72.245285 41.720486, -72.244311 41.717144999999995, -72.242814 41.716446, -72.239559 41.714191, -72.242847 41.713257, -72.24413 41.714380999999996, -72.244965 41.713878, -72.243264 41.712253, -72.245701 41.710951, -72.246571 41.708268, -72.247677 41.708766, -72.24730199999999 41.706928, -72.244021 41.706528999999996, -72.245981 41.703719, -72.247446 41.704108, -72.251249 41.703323999999995, -72.25135399999999 41.701223, -72.250045 41.699653, -72.25200699999999 41.699078, -72.254092 41.700499, -72.257724 41.699788999999996, -72.258421 41.698439, -72.260728 41.698645, -72.261279 41.695346, -72.263562 41.693261, -72.263936 41.691834, -72.26576 41.690891, -72.266564 41.690673, -72.26882499999999 41.692391, -72.27082399999999 41.691452999999996, -72.273596 41.69293, -72.274204 41.692217, -72.274762 41.690681999999995, -72.27215699999999 41.688618, -72.269392 41.685708, -72.269598 41.684737, -72.26785799999999 41.681532, -72.267253 41.678047, -72.26614099999999 41.677273, -72.267489 41.675594, -72.26750299999999 41.673685, -72.268418 41.671137, -72.278669 41.671974999999996, -72.290511 41.663302, -72.303643 41.653982, -72.334226 41.643598, -72.32922599999999 41.629597, -72.327018 41.625098, -72.32451 41.61857, -72.32809499999999 41.605471, -72.34353999999999 41.59925, -72.352262 41.599059, -72.353111 41.598855, -72.355851 41.597609999999996, -72.358885 41.598284, -72.36159099999999 41.600791, -72.363719 41.601158999999996, -72.365217 41.599779999999996, -72.36782 41.6002, -72.371366 41.599484, -72.375447 41.601324, -72.376595 41.597701, -72.377613 41.596236999999995, -72.380517 41.595465, -72.382035 41.593807, -72.382369 41.592065999999996, -72.383859 41.590779999999995, -72.38414999999999 41.588651999999996, -72.387057 41.590243, -72.393137 41.592509, -72.39332399999999 41.592608, -72.397283 41.594743, -72.401274 41.595631, -72.40605699999999 41.598789, -72.408479 41.602325, -72.410367 41.602581, -72.41722899999999 41.590598, -72.42886 41.588986, -72.46673 41.583898999999995, -72.44905899999999 41.553937, -72.44655399999999 41.550657, -72.435138 41.53187, -72.430767 41.524567, -72.383057 41.529, -72.374528 41.529908999999996, -72.361634 41.530818, -72.358576 41.531436, -72.344985 41.532455999999996, -72.344566 41.532416999999995, -72.323394 41.53425, -72.322931 41.518119, -72.321848 41.512221, -72.315246 41.478091, -72.31253699999999 41.478411, -72.305531 41.436282, -72.386129 41.427658, -72.399793 41.42611, -72.403029 41.424774, -72.405171 41.424814999999995, -72.409477 41.425295, -72.427612 41.423289, -72.43370999999999 41.423995, -72.426102 41.413069, -72.425479 41.411656, -72.425123 41.407236999999995, -72.42524999999999 41.401979999999995, -72.425663 41.400805, -72.426339 41.398783, -72.425753 41.395967999999996, -72.423514 41.391888, -72.42167599999999 41.39051, -72.416213 41.389347, -72.411751 41.389524, -72.405295 41.388444, -72.402022 41.388545, -72.397246 41.387664, -72.394893 41.38755, -72.38718 41.386054, -72.384833 41.38519, -72.382594 41.38248, -72.381601 41.380606, -72.376004 41.376255, -72.37509299999999 41.374507, -72.374909 41.373304999999995, -72.37642799999999 41.369098, -72.377366 41.364478, -72.378393 41.35591, -72.379397 41.349745999999996, -72.378771 41.347998, -72.377687 41.346464999999995, -72.372158 41.343433, -72.369147 41.342337, -72.366058 41.341079, -72.362489 41.338941999999996, -72.357834 41.335135, -72.35337899999999 41.329833, -72.351242 41.326369, -72.349121 41.324492, -72.347916 41.321784, -72.347439 41.318802999999996, -72.3490378627189 41.3115555309125, -72.350504 41.311749999999996, -72.356208 41.299609, -72.3562145842289 41.299376809104004, -72.35644599999999 41.291216, -72.3561972493021 41.2909854607838, -72.35581509319589 41.290631283006796, -72.349316 41.284608, -72.3477368421903 41.280899491349395, -72.34566805454621 41.276041131515, -72.345513 41.275676999999995, -72.3439719887267 41.2720508725429, -72.34261 41.268845999999996, -72.348101 41.270140999999995, -72.35906299999999 41.268114, -72.35997567099369 41.267624802372396, -72.3640138656714 41.2654603035885, -72.367617 41.263529, -72.378573 41.264575, -72.386629 41.261798, -72.38897106658659 41.2649781142955, -72.3945701218396 41.2725806460736, -72.39815417063889 41.277447153664596, -72.39868799999999 41.278172, -72.405718 41.276801, -72.4166552242223 41.2782926471396, -72.417699 41.278434999999995, -72.421679 41.275074, -72.426161 41.274128, -72.4311009477311 41.2760566928499, -72.437966 41.278737, -72.451925 41.278884999999995, -72.462256 41.274484, -72.468102 41.269012, -72.471024063245 41.26973049695739, -72.4719752527142 41.269964381949805, -72.4725183102771 41.270097912669, -72.472539 41.270103, -72.485693 41.270880999999996, -72.4862274061012 41.270687369005294, -72.499534 41.265865999999995, -72.507133 41.260146999999996, -72.506974 41.256896, -72.51030999999999 41.256613, -72.514529 41.258528999999996, -72.51801999999999 41.257762, -72.521312 41.2656, -72.5218958750572 41.2655150556895, -72.529416 41.264421, -72.533247 41.26269, -72.53603199999999 41.257529999999996, -72.53633000223189 41.254811088302496, -72.54583699999999 41.260304, -72.547235 41.262499, -72.54765499999999 41.264323, -72.54635999999999 41.267398, -72.547035 41.2716, -72.544339 41.273697, -72.546253 41.275977, -72.548046 41.277415, -72.545986 41.280335, -72.54889399999999 41.281855, -72.55112799999999 41.280583, -72.555028 41.280608, -72.557236 41.281991999999995, -72.557434 41.283695, -72.561132 41.2875, -72.563934 41.288698, -72.564628 41.289519, -72.564528 41.289997, -72.565628 41.292393, -72.567559 41.294174, -72.570146 41.294419, -72.570808 41.295776, -72.569977 41.296645999999996, -72.571739 41.297565, -72.570702 41.298004, -72.573448 41.299175, -72.575953 41.300920999999995, -72.57634 41.302425, -72.579875 41.304002, -72.581822 41.303902, -72.58112299999999 41.304932, -72.58250199999999 41.306385999999996, -72.585599 41.307348, -72.586157 41.309151, -72.585657 41.309852, -72.588574 41.3117, -72.586565 41.312936, -72.584885 41.312934, -72.585206 41.314232, -72.587062 41.313705999999996, -72.589415 41.315132999999996, -72.587809 41.316044999999995, -72.585318 41.318618, -72.585768 41.322976, -72.586417 41.324217, -72.587341 41.324326, -72.589445 41.322663, -72.591804 41.322778, -72.592866 41.324065, -72.595708 41.328035, -72.59719299999999 41.328533, -72.60078399999999 41.325814, -72.60251 41.325976999999995, -72.605226 41.327608999999995, -72.608654 41.328175, -72.611518 41.327506, -72.612077 41.32922, -72.614407 41.329966, -72.614963 41.333588, -72.613604 41.336223, -72.61440499999999 41.337002, -72.612689 41.340866, -72.61270499999999 41.342414, -72.61121299999999 41.343233, -72.61139 41.347096, -72.61283399999999 41.350218999999996, -72.611605 41.352326999999995, -72.612655 41.353834, -72.612563 41.357205, -72.612233 41.362674, -72.609746 41.363368, -72.609346 41.365356999999996, -72.61014 41.367148, -72.608132 41.367404, -72.609241 41.370529, -72.60884 41.373512999999996, -72.611524 41.3765, -72.614006 41.38078, -72.613837 41.384398, -72.61232799999999 41.386179, -72.61603199999999 41.388742, -72.61801 41.391656, -72.622458 41.393594, -72.625909 41.397165, -72.625027 41.399091999999996, -72.626278 41.400189, -72.62901699999999 41.401232, -72.63083 41.403589, -72.63058699999999 41.406943, -72.632269 41.408122, -72.632325 41.412315, -72.637801 41.41232, -72.641634 41.413736, -72.645073 41.415802, -72.646875 41.415744, -72.647406 41.416962, -72.649214 41.417345, -72.649739 41.418386999999996, -72.650482 41.419118999999995, -72.648789 41.421997999999995, -72.645184 41.425806, -72.64235099999999 41.429323, -72.64684299999999 41.431152999999995, -72.649591 41.431007, -72.648363 41.435148, -72.650908 41.435030999999995, -72.653018 41.434914, -72.654563 41.43626, -72.653672 41.438125, -72.666833 41.435694, -72.671092 41.435364, -72.678739 41.433797, -72.682666 41.433775999999995, -72.690555 41.432569, -72.708343 41.429443, -72.72064 41.427397, -72.73801 41.424669, -72.746141 41.423297, -72.740241 41.436496999999996, -72.73912 41.438294, -72.73543699999999 41.473273, -72.735399 41.473563999999996, -72.733886 41.485368, -72.74333 41.483114, -72.744742 41.497698, -72.747056 41.527288999999996, -72.747242 41.528659, -72.74887799999999 41.544278999999996, -72.748991 41.546307999999996, -72.749269 41.547484999999995, -72.75023999999999 41.559177, -72.752181 41.578894, -72.767821 41.577338999999995, -72.779721 41.575936, -72.801243 41.573098, -72.80524299999999 41.566598, -72.809243 41.561997, -72.80996 41.562284, -72.81914499999999 41.554297999999996, -72.821243 41.554195, -72.825142 41.555397, -72.82614099999999 41.555897, -72.825743 41.564298, -72.829644 41.562397, -72.82764399999999 41.570999, -72.840244 41.569098, -72.848541 41.567329, -72.845731 41.553346, -72.84514899999999 41.547411, -72.84428 41.544725, -72.852707 41.546291, -72.85329 41.546664, -72.854669 41.546527, -72.859753 41.547726999999995, -72.862537 41.547841, -72.867806 41.54898, -72.86822699999999 41.552236, -72.869514 41.554531, -72.871916 41.554873, -72.87395599999999 41.559154, -72.879791 41.562751, -72.879256 41.563151999999995, -72.88388499999999 41.563812, -72.903213 41.561747, -72.90347 41.561707999999996, -72.91564799999999 41.560396, -72.926399 41.558918999999996, -72.928538 41.558890999999996, -72.94635 41.556796999999996, -72.945103 41.559689999999996, -72.944682 41.562861999999996, -72.942615 41.571126, -72.938046 41.590596999999995, -72.93375999999999 41.607108, -72.933644 41.607794, -72.93520699999999 41.619419, -72.938147 41.640297, -72.938501 41.644310999999995, -72.947752 41.643222, -72.96020899999999 41.641968999999996, -72.963931 41.641318, -72.97114499999999 41.640499, -72.98325 41.639598, -72.98555 41.649398999999995, -72.98584199999999 41.652076, -72.987636 41.660433, -72.989283 41.66873, -72.98947299999999 41.669579999999996, -72.99137999999999 41.679924, -72.99354 41.690123, -72.99584999999999 41.699597, -72.99855 41.712498, -72.99895 41.714397999999996, -73.009057 41.761427999999995, -73.009995 41.764694, -73.012256 41.775132, -73.012534 41.77541, -73.012711 41.777117, -73.016936 41.798183, -72.999549 41.800022999999996, -72.98414 41.802082, -72.949024 41.806430999999996, -72.939559 41.831689999999995, -72.93650199999999 41.840263, -72.939095 41.842506, -72.942245 41.843444999999996, -72.94652599999999 41.843627999999995, -72.95118699999999 41.842697, -72.953651 41.84668, -72.95384899999999 41.848453, -72.953647 41.853885, -72.946342 41.874027, -72.946178 41.877234, -72.943894 41.884814999999996, -72.940647 41.895196, -72.915346 41.896797, -72.906645 41.920196, -72.905945 41.921696, -72.902968 41.931360999999995, -72.902244 41.931995, -72.88705999999999 41.973121, -72.95776699999999 41.970548, -73.001401 41.968371999999995, -73.02953699999999 41.966606, -73.020539 42.000094))",,,
