,CH4 Emissions (MMTCO2e)_re,CH4 Emissions (MMTCO2e)_co,CO2 Emissions (MMTCO2e)_re,CO2 Emissions (MMTCO2e)_co,N2O Emissions (MMTCO2e)_re,N2O Emissions (MMTCO2e)_co
0,0.002025709231613611,0.0023263804806270467,0.6070037712530187,0.6970999110198947,0.003018306755104281,0.0034663069161343
1,0.002898228928432111,0.003026901495132948,0.868454298404682,0.9070110330165879,0.004318361103363845,0.004510083227748092
2,0.0028667825401202927,0.0028247750778819026,0.8590313881470457,0.8464438520873121,0.0042715059847792365,0.004208914866044035
