,p,d,q,MAPE,MAE,RMSE
206,6,2,6,9.758663912342593,0.9579907067593755,1.1483314118104373
207,6,2,7,10.803451920485257,1.068783711437611,1.2621014627695686
208,6,2,8,12.270077006753619,1.2089157103500996,1.4017345691404526
209,6,2,9,542931.3639729008,57777.15166789489,91364.5499985816
210,7,0,0,9.697188632354928,0.9422954811817424,1.1078970798034231
211,7,0,1,10.724955569807632,1.0518568086762634,1.204807596658651
212,7,0,2,9.396550367648468,0.9442563920945957,1.0801560516694246
213,7,0,3,11.558572314672896,1.1409567033832262,1.3185369071744628
214,7,0,4,7.11053704705381,0.6900515222325767,0.7986822083232105
215,7,0,5,13.007143721557414,1.3109347678714667,1.5139784600599795
216,7,0,6,13.61390361360432,1.37437179001455,1.5756901879615401
217,7,0,7,8.004750322969315,0.7730200884837813,0.9276575798084554
218,7,0,8,9.931316770457439,0.9859803557208181,1.1315159980282157
219,7,0,9,11.737402983868217,1.1685840615637832,1.369647498869247
220,7,1,0,9.92477247394808,0.9690950697796742,1.1231211953632987
221,7,1,1,9.919047028167794,0.9688100567884321,1.1183457719632024
222,7,1,2,10.76882947180359,1.0585116316545218,1.2058471333696983
223,7,1,3,10.598964857606427,1.050468210614606,1.2146320352089734
224,7,1,4,13.083729223418766,1.314767530335932,1.5333771705750696
225,7,1,5,9.953529985745126,0.9698253713904945,1.1228647475662739
226,7,1,6,10.132848006231505,0.9891747891062801,1.1418287029710679
227,7,1,7,8.914867356210989,0.8583913328423173,1.0176095569209462
228,7,1,8,8.803112813695195,0.8532215094371062,1.020143515700789
229,7,1,9,773.151282521709,81.14161994810166,168.42967397356674
230,7,2,0,7.696844048832812,0.7277630335138241,0.8729477841833942
231,7,2,1,9.021689125179163,0.8734024291453591,1.028057398893527
232,7,2,2,13.39019697450888,1.3454917855682804,1.539503036360882
233,7,2,3,11.940586467297734,1.1806333594523295,1.3734960498267077
234,7,2,4,14.709774782468644,1.4907189583818798,1.7006802372808185
235,7,2,5,4.0660480851082573e+39,4.5327345751310815e+38,1.596512918287343e+39
236,7,2,6,10.63537431721378,1.0576710152656628,1.2309462691883062
237,7,2,7,13.61766777767816,1.3516960775288362,1.5775406931818365
238,7,2,8,12.708381282130452,1.2516244339238232,1.4560231933335068
239,7,2,9,10.831051268641998,1.065426358066958,1.318645010265119
240,8,0,0,9.62195655971289,0.9532445103078006,1.1120301781419455
241,8,0,1,6.836555667192596,0.651900360348562,0.7540930795892802
242,8,0,2,10.394221535214061,1.0399178592901521,1.1823597073115562
243,8,0,3,10.255883571984116,1.0298033136043159,1.1917832081042856
244,8,0,4,332453588.85209143,37115552.69895353,113553174.99569607
245,8,0,5,9.206682090452576,0.8949790008448056,1.0348471799376746
246,8,0,6,13.00597924973343,1.3067953072452967,1.4831069339833733
247,8,0,7,11.17372973835959,1.107614315889032,1.2765872542488557
248,8,0,8,12.383135805893525,1.2506027270112074,1.424094070681682
249,8,0,9,12.869725379946635,1.2945667731162027,1.503916871990465
250,8,1,0,8.01846478423562,0.7670443928209356,0.9181711813016301
251,8,1,1,8.148739049389409,0.780053155328445,0.9669648201203452
252,8,1,2,12.915819674549608,1.2981331151460567,1.5058809963500916
253,8,1,3,7.614423502506941,0.720807004432225,0.8524604801095353
254,8,1,4,15.806814735438238,1.6137908870651438,1.8466796054921877
255,8,1,5,961.5328088610709,107.21523722458845,209.2664819785634
256,8,1,6,53.30939925060073,5.637473333618011,6.425313308609273
257,8,1,7,12.432405997734227,1.2433487725145353,1.4560787295276763
258,8,1,8,10.284350720215032,1.0127243870532634,1.220357979752275
259,8,1,9,10.083696252890784,0.9876933926383759,1.15999508694221
260,8,2,0,8.610378306710702,0.8058092724405858,0.9639365147157363
261,8,2,1,13.14735329736125,1.2992422798289767,1.4982886618468356
262,8,2,2,13.80931092263639,1.3696977690959382,1.6013713363969877
263,8,2,3,12.311488774669707,1.2178441470440968,1.411368378255099
264,8,2,4,1.1619333140410703e+49,1.2164686767060613e+48,4.550449706524405e+48
265,8,2,5,385390.65813179495,43049.85476044205,76962.98425112605
266,8,2,6,12.423500095608427,1.2211483993532857,1.4106106607798943
267,8,2,7,13.312350106559512,1.3167644774768046,1.5457459062083083
268,8,2,8,11.46078274632181,1.1398530085636924,1.3614926238442786
269,8,2,9,12.407766361059343,1.2413807738415394,1.4770918357311809
270,9,0,0,9.896437402396247,0.9712012915869149,1.1300972070370585
271,9,0,1,9.44209156241346,0.9252198792987852,1.1112412836804586
272,9,0,2,8.132006531871948,0.7828424875693597,0.9461130948347137
273,9,0,3,8.613705183868698,0.8350034147331766,0.9769964012159863
274,9,0,4,389.587092745606,43.23077163230024,69.05624550499911
275,9,0,5,24.547736189425393,2.581893857707833,3.0086332718383044
276,9,0,6,12.470012321910735,1.2594531502315072,1.4580364456924693
277,9,0,7,10.313190184875268,1.0266448723800004,1.2196910370167056
278,9,0,8,13.515928662161263,1.3692468380775866,1.5529291631328233
279,9,0,9,12.74543221440849,1.2837371070168013,1.5010710183098264
280,9,1,0,9.402047106627835,0.9195923567688177,1.0862248182368115
281,9,1,1,9.275920961547124,0.9060873168149565,1.1043064735434207
282,9,1,2,9.28429292283493,0.9065855903325929,1.0911995294514971
283,9,1,3,13.44416268452657,1.3578534911004434,1.5872215184998886
284,9,1,4,10.777907393014758,1.0657065929043235,1.2664507244067285
285,9,1,5,13.116821528506085,1.3212512152956526,1.5204310119565918
286,9,1,6,11.313190091979555,1.1242619037466877,1.2876757610668632
287,9,1,7,10.127363632546553,0.9961906744590122,1.1923941945226018
288,9,1,8,10.116911676492839,0.994576852052092,1.170521259550884
289,9,1,9,10.129413379484234,0.9943012222759574,1.1706508011893522
290,9,2,0,12.044616546328506,1.184955735327956,1.3700145442469636
291,9,2,1,15.166117446677376,1.522462931414428,1.735747074513168
292,9,2,2,11.313521011362505,1.133169006318244,1.357535273420754
293,9,2,3,13.255927376224564,1.317714117209557,1.5209891195900036
294,9,2,4,2.926272505928335e+31,3.0633162515800916e+30,1.141065503612246e+31
295,9,2,5,105682.11535815563,11811.889245343007,23163.863256092995
296,9,2,6,17.999396849327983,1.8335199970074585,2.0419928344596454
297,9,2,7,15.02807595616086,1.517317913935224,1.7220464326533362
298,9,2,8,3.4676665337257144e+23,3.6191824048116535e+22,1.001206845241619e+23
299,9,2,9,12.283036792439026,1.2119433661069008,1.428670803606834
