,p,d,q,MAPE,MAE,RMSE
172,5,2,2,8.217537357809006,0.5116416281543209,0.6003381093697041
173,5,2,3,14.928595049321709,0.9530518579220413,1.1127476745082907
174,5,2,4,9.258511501079795,0.6010150087758254,0.7164608212906075
175,5,2,5,8.62181333181592,0.563075986208436,0.6689240045882746
176,5,2,6,9.66889293730117,0.6278420456213559,0.7453736751246173
177,5,2,7,10.138061930211402,0.6528958907165393,0.7730435343621552
178,5,2,8,12.587431000442626,0.8144953272229128,0.9428508578687387
179,5,2,9,14437287.169858923,994666.3266853163,2826139.843074855
180,6,0,0,9.358634613002332,0.5985536545859159,0.6987897105660005
181,6,0,1,8.895812084432402,0.5653445318176532,0.661643712452018
182,6,0,2,9.031755289318157,0.5767372122730255,0.6758354570627181
183,6,0,3,23.457946602408157,1.5901298755529014,2.2345782197971373
184,6,0,4,9.841439466784038,0.6516256492702793,0.7445323263016393
185,6,0,5,9.083360346414802,0.5836062393518201,0.7168975521408761
186,6,0,6,10.68350635764886,0.6945648539527997,0.7946114038730667
187,6,0,7,11.105871223024636,0.7312942570759837,0.8711632637067396
188,6,0,8,10.584395687875078,0.6924285232643083,0.7983355335809915
189,6,0,9,10.944894863241217,0.7166038035959218,0.8352703910218358
190,6,1,0,9.717648717736765,0.6266796409404695,0.7265131708969793
191,6,1,1,9.716334333128861,0.6263518947196817,0.7262642361433137
192,6,1,2,10.331751137775521,0.6701859527050198,0.7689616503970153
193,6,1,3,9.422038040615485,0.60566140856239,0.7110011867742583
194,6,1,4,11.052970165312066,0.721604765085491,0.8335567512205061
195,6,1,5,9.596925735597639,0.6161095459062637,0.7162898085431125
196,6,1,6,12.510530225253987,0.823109358866794,0.9375772914094634
197,6,1,7,8.438201251834924,0.5337033942284991,0.6336819504377206
198,6,1,8,9.143762508745192,0.589116269613847,0.6940926830816707
199,6,1,9,4.752646511969474e+27,3.274242126355038e+26,9.596507004231674e+26
200,6,2,0,9.562765440407563,0.6055879442193176,0.6925559780477212
201,6,2,1,10.126722806725196,0.6644954380959639,0.7851830102223861
202,6,2,2,10.534434552438748,0.6898441467480695,0.8087886338761713
203,6,2,3,10.602892803798609,0.6887694527523918,0.8366451801415064
204,6,2,4,9.762279571433474,0.6332047824098689,0.7629107990469378
205,6,2,5,9.670533112518392,0.6331824590290743,0.7565671000173508
206,6,2,6,9.859313023268085,0.640511888621667,0.7589678393522341
207,6,2,7,10.594857390105883,0.6933579964340627,0.8196733906182878
208,6,2,8,12.132531382390164,0.7884962264566947,0.918955607389421
209,6,2,9,92883.36644618551,6518.543821556733,10011.693147816522
210,7,0,0,9.721962700634323,0.6233550489304518,0.7298817019807083
211,7,0,1,9.694392489347916,0.621643224242697,0.716661096607908
212,7,0,2,9.516684149792164,0.6083299894702958,0.7106037184747112
213,7,0,3,10.346974881930842,0.6730581631260039,0.7906053708971145
214,7,0,4,8.157586456681589,0.5250200540556919,0.6203624400897972
215,7,0,5,12.755856563146738,0.847383489207446,0.9782250232453024
216,7,0,6,12.57992896977634,0.8325836410055829,0.9531490314458252
217,7,0,7,14.042303153115318,0.9429026603079209,1.1246128874562964
218,7,0,8,11.688163338439047,0.7719194624225022,0.88367490963082
219,7,0,9,21.106298105487383,1.4374321213421524,1.8051814884798028
220,7,1,0,9.924792685442894,0.6397956876669321,0.7414833880783595
221,7,1,1,9.919496119928697,0.6396326016912793,0.7383482591263547
222,7,1,2,10.685779364065931,0.6940207134441354,0.7923152388404023
223,7,1,3,13.38595453617282,0.887678747979872,1.005101222031028
224,7,1,4,10.329104948420204,0.6680780127655312,0.7756438871451338
225,7,1,5,9.91168222072116,0.6377491107759403,0.7417726236603301
226,7,1,6,8.37490158408106,0.5268221844816359,0.6311226937868188
227,7,1,7,8.925004263465416,0.567399294286065,0.6719267937887695
228,7,1,8,8.550006429037326,0.5459532115100232,0.6517619091489568
229,7,1,9,10.94347305832145,0.7161452827530606,0.8155195496019395
230,7,2,0,7.696844088226935,0.4804676558725752,0.5763183283665853
231,7,2,1,9.08749299447122,0.5804789985055624,0.6829435086197925
232,7,2,2,13.358563772818696,0.8864342930820216,1.0140285773502349
233,7,2,3,12.709018792582066,0.8395916776810816,0.9623742838693183
234,7,2,4,13.42613732402468,0.8913014319574487,1.0315117492171886
235,7,2,5,4.065809230758384e+39,2.992326226672441e+38,1.0539525219623435e+39
236,7,2,6,10.86726411539845,0.7130581359876665,0.8334635517636725
237,7,2,7,12.658627396902892,0.8359740033793314,0.9777069957875614
238,7,2,8,14.42072145414133,0.9504699916862863,1.0937439393417294
239,7,2,9,132.72464883346967,9.433640607604657,10.742025176651788
240,8,0,0,10.019683239339374,0.6577316402324805,0.7640463283668345
241,8,0,1,7.560342262048683,0.4802567413367449,0.5661292377267811
242,8,0,2,10.534379913143207,0.6955562299245616,0.7928703950093081
243,8,0,3,9.708584456059844,0.6394939611041024,0.7330780360670794
244,8,0,4,116905815.05373669,8618410.514318736,25717125.390467957
245,8,0,5,9.774675584633615,0.6343540029669302,0.78828741086864
246,8,0,6,13.219780041430978,0.8811307831225378,1.0063155028758672
247,8,0,7,11.267080759156704,0.7407519387132643,0.8555082254943663
248,8,0,8,9.363434561249932,0.6095228744441714,0.7142384479287046
249,8,0,9,11.220660338869614,0.7382413554907276,0.8561124381251037
250,8,1,0,8.018452089703812,0.506400384216262,0.6061739642435343
251,8,1,1,8.148542923039358,0.5149764821683408,0.6383540003852385
252,8,1,2,12.638373510177097,0.8389219363891808,0.9747625357437988
253,8,1,3,7.610435409365176,0.47601380324559145,0.5660074569084568
254,8,1,4,16.62888390179613,1.1245427298832416,1.2811560605570966
255,8,1,5,14.879664250089872,1.000990173751751,1.153603554151813
256,8,1,6,9.545475799523514,0.6137658113460698,0.7130421238408556
257,8,1,7,11.809134456936343,0.7761601884907843,0.9128052405344317
258,8,1,8,10.453438244413343,0.6807445252588167,0.8229691186663871
259,8,1,9,25.34850863629639,1.7498844936986808,2.1404321075323836
260,8,2,0,8.610228442746271,0.5319845747674791,0.6363781124933886
261,8,2,1,13.193811025874938,0.8608889538335469,0.9925155243355303
262,8,2,2,13.425441372303782,0.8812638680855241,1.0310777373506947
263,8,2,3,13.167860681467987,0.8626171399148248,0.993821726148095
264,8,2,4,1.1618742912819488e+49,8.03069314708109e+47,3.0040448998004097e+48
265,8,2,5,43727.95634781157,3212.6756160685622,6848.012694322838
266,8,2,6,13.871737013240127,0.9088021636442088,1.0363307843407277
267,8,2,7,12.8054214308625,0.8328776864861486,0.9821221872027817
268,8,2,8,13.15149284421218,0.8712616388857893,1.0192902942537623
269,8,2,9,10.694039943541647,0.6945376132273055,0.8334170335798103
270,9,0,0,9.668659797330903,0.624804867389588,0.7285503182795994
271,9,0,1,9.0186162819498,0.5780665747853111,0.7105057261325952
272,9,0,2,7.731067362855955,0.4849743306036831,0.5853076188978219
273,9,0,3,7.804887345458621,0.4933700429492544,0.5799291099302522
274,9,0,4,3200.3608893742457,236.0214401700446,490.0418711892757
275,9,0,5,12.724345268689126,0.8335506319536897,0.9545397427625449
276,9,0,6,13.011911324641183,0.861556828985708,0.9854998143933891
277,9,0,7,10.85732581658967,0.7109487662753463,0.8428892394242062
278,9,0,8,12.079812520101356,0.7982997858583126,0.9271275824033332
279,9,0,9,9.425719264520305,0.6081657294434378,0.7313081713719898
280,9,1,0,9.402064535392556,0.6071140079933969,0.7171245059824813
281,9,1,1,9.32519830483646,0.6011014411241207,0.7323471406257527
282,9,1,2,9.274415753964627,0.597940662382548,0.719878696471052
283,9,1,3,10.83772783062768,0.7083611948822807,0.8581023628336255
284,9,1,4,10.83042441512403,0.7072960627462065,0.846119149333008
285,9,1,5,14.688521116176618,0.9867367223190703,1.1322032649575824
286,9,1,6,10.85789981159005,0.7092239267017065,0.8118353184561845
287,9,1,7,10.931855836434638,0.7151474946374372,0.8435939628459891
288,9,1,8,9.937933393244489,0.643211123488129,0.7523731751943492
289,9,1,9,8.248393535969852,0.5220535659972984,0.6317538767219644
290,9,2,0,12.043874528131653,0.7822609453469038,0.9044296903004988
291,9,2,1,14.86927024671929,0.9873478127358265,1.1252911096171587
292,9,2,2,12.609756463843945,0.824948617040477,0.9809878548996439
293,9,2,3,13.008344633762599,0.8551656861734158,0.9865025218220573
294,9,2,4,2.9264247094001673e+31,2.022500259613352e+30,7.533682863052755e+30
295,9,2,5,13.277384371698131,0.8702977285393038,1.0051411159780692
296,9,2,6,18.322334392276478,1.2282849045211381,1.372236136398545
297,9,2,7,14.525473637945266,0.9665936150268536,1.0947790440789673
298,9,2,8,2.718448353952932e+22,1.8731320462684633e+21,5.181812835292007e+21
299,9,2,9,11.897967071651038,0.771748316783702,0.9003390478392029
