Car VMT,Truck VMT,Car MPG,E-grid Emissions Factor,Residential Electricity,Commercial/Industrial Electricity,Residential Fuel Oil,Residential Propane,Residential Natural Gas,Total_Emissions (MMTCO$_2$e),Emissions_Percentage (%)
0.32749742202042703,0.12193338485257918,47.44256616851952,524.2417029596095,2.7240086440177236,3.9891213633408484,43.677759563315625,7.486817261735001,10264.490075547004,4.240004137961342,39.167802898689494
3.3411629298617416,0.4939494013975461,24.628054744565315,65.04632009316661,2.185667955119909,3.0294330388673334,11.537439516987062,4.129392786573838,12173.38875920061,3.8584120725356437,44.64258145572965
1.242302922768804,1.5735582550530476,42.07465451281959,662.951421157835,2.50455926688995,3.179566822336296,43.29700455351727,12.291575625854346,14349.778673588138,5.468744274632422,21.53881958920485
0.5142152293701765,3.2279727479598836,57.48567077803404,495.4409791652265,1.3808720575863564,2.9883594978410515,103.79973544451036,3.276230074950521,12681.115719799467,5.79835410218775,16.80984071466643
0.697285790468401,2.003200682632261,27.41774972270318,678.4254257488489,3.4666835863241197,2.646913880699887,49.46522193271329,4.433646387137851,244.4701459460649,5.05296909340999,27.504030223673027
0.41650783345865194,0.22737605504077846,45.7347326939043,384.50065872302446,2.6153733413840645,2.4910311183136065,92.25262359411468,10.32961897420688,9445.62774558284,4.068802583924045,41.624066227775536
0.32583461823432724,3.7886770294379937,49.88775101947144,744.1035585150871,3.1612213303444645,3.2651081512503293,33.44839556564868,3.9214347689794034,3376.264970872562,6.003967619092027,13.85986199294079
2.4596160423852793,4.0427716368121915,38.20372881046662,394.78948127784435,1.5903486203756803,3.4229293518420034,57.91888682226233,1.2826077667447895,3939.8511617463228,5.623565810732889,19.317563691063285
0.9907430324836937,3.1359845585027646,55.8792542355888,354.4312829055486,1.9301111887480735,2.8969214476553122,80.71768113911885,6.5347285043809675,5247.462000630367,5.00625295468976,28.17427611635925
3.2565405663503224,3.820240768933361,46.04244639289453,240.73334970585398,2.307369668130528,3.9297208893095554,43.3788982081618,8.896429576146787,13474.734647139581,5.774808406826609,17.147655569202165
2.1995042403589653,3.2170398288178137,57.74319214506381,12.531852240928151,2.8633332250018912,3.799266258622673,28.079187231450074,1.5762097880707835,11597.969969707,4.265946306253548,38.795605362215944
1.9277852481075137,3.1593556551272357,52.48606555871128,186.38289849321907,1.996655644258418,2.566725639194659,71.10110484811275,2.4184793058312914,2227.5270322739266,4.508009222222391,35.322679738559664
0.369875896967562,1.8980480314470451,56.26100736871225,642.1615717026085,2.6718761227572103,3.998177945695996,102.95123538224058,6.5121646484167135,11229.932929151437,6.054902527118358,13.129088563581659
2.4326553970912532,0.2231757359923284,49.21836727854087,434.67884824794106,1.5257828380428147,2.9195801533579324,46.97236686774751,6.74541970358173,14895.109915905296,4.222457182998471,39.41955261121276
1.5992283707992014,1.003965682966691,25.241966198271687,414.3657614249132,1.252109692943803,3.187340938536384,33.02403918266334,8.448548735902612,12000.297396091999,4.373272378641459,37.2557764900795
2.118957110534689,1.8162876451013705,38.066616473075456,420.87604641699903,3.530755482960019,3.3526144116629975,58.33242351661219,4.603368073796903,2159.655944152326,4.860872262040385,30.260082323667366
0.2314967393739636,0.26365521650206025,27.61619637807461,641.8908723470875,3.656651149957844,3.9248731883900643,88.47141631449249,10.092929447324556,11677.345218296181,5.4775865458029855,21.411957735968638
2.7857595790123986,2.8258235774258167,27.354684852063663,792.9103576509989,1.3859084631865968,3.80742646457445,15.59443852862297,0.6854647118039038,8612.210537352727,6.180259481127299,11.330566985261125
2.01064597184227,1.3007670256089117,31.750949208323156,444.32238358738823,3.3408502121437027,2.3845762538313235,82.79107126437263,10.76799150960558,13749.233800076061,5.445156843561919,21.87723323440575
0.8364195227360229,2.6934011298119405,34.24392120249428,174.6439992057612,3.416436862166391,3.913419198136529,89.00682134031153,2.5061401591324164,6955.369204319648,4.819374202728472,30.855463375488203
2.200941224772076,2.070809083380525,41.9779143270272,400.4381747977743,3.401872540916836,3.524947498577998,101.23650264904072,1.6929655833979118,617.6686787950551,5.230474804720065,24.95731987489146
1.451220298314031,1.583633343972892,48.91610389137136,194.9602107147687,3.141705884057313,4.245243919778833,15.522684449826793,13.293959723961093,440.6807905582648,3.3843799245502844,51.443616577470806
0.008363762230720913,2.353899485686305,31.294654681509762,150.02332082972805,3.3880518161858215,4.1287377924482405,90.6519510111317,6.444241204923091,6283.567844066644,4.3837471438511235,37.105492914618026
2.864622693495258,2.8671490209848507,34.780494617297194,419.17013630615634,3.361247883080913,2.335820144757494,34.52140443417844,5.220465035526965,11941.642823741533,5.643805401803,19.027182183601145
1.1049602073261748,2.747332928733585,26.22949686137811,172.83028906489324,1.6843413647244385,3.4958550274829525,51.56992456086654,4.2620254319842,14920.891549779417,4.887722992836933,29.87484945714587
2.217789754597636,1.9820476552522004,41.36684795907699,429.5353968953269,1.6675257374438701,2.3819165022503856,8.501988853423898,3.5494375508275224,14211.743614343555,4.536960496066262,34.90730995600771
1.4250297845696769,4.537278854790789,50.570955415510376,275.50477595971864,3.6721315764775735,3.100122725772645,57.66824520551362,4.343101164818778,1228.2369401923306,5.349761823771279,23.24588488133029
2.76250062449405,2.781010166252867,38.4303381236821,62.520742525872166,2.68375368225082,3.81826985028334,6.039453101807224,5.052896059254707,7629.414835473712,4.087366442157569,41.357726798313216
2.700818945971364,1.386583303306965,24.12444946555776,691.3900320200536,3.364909490946671,3.9701429970230686,98.1059000067141,5.331424132805358,4923.112642282557,6.702711409177737,3.8348434838201273
