,GHG Emissions_NHM (MMTCO2e),GHG Emissions_HEM (MMTCO2e),GHG Emissions_BSN (MMTCO2e)
2016,0.8013249479610982,1.027821894270256,0.946877574960601
2017,0.751876373789395,1.3718002146316683,0.8951290361214069
2018,0.8044909149520281,1.1862667292682694,0.8854255737359817
2019,0.763800619117134,0.9714946804367229,0.8497964433754442
2020,0.683754568597587,0.8729280453666755,0.7555771603207718
2021,0.7028925984166559,0.9145480177394689,0.8370602508565105
2022,0.7226668180472172,0.9384818087079787,0.8500760418473006
