,GHG Emissions_NHM (MMTCO2e),GHG Emissions_HEM (MMTCO2e),GHG Emissions_BSN (MMTCO2e)
2016,0.6287484065532871,0.8962754766406492,0.845269823371821
2017,0.6031516259348079,0.8592884480257369,0.8113400619004382
2018,0.6446169822857074,0.9225821844046376,0.8412875117399079
2019,0.6104146218510673,0.8731475803877059,0.8243442324340466
2020,0.6196255545655978,0.883608154066426,0.8347339715495151
2021,0.6120477872397366,0.875670888436478,0.8345622514559807
2022,0.6309601836782883,0.904306400353113,0.8381087216906676
