CH4
CH4 emissions (TMTCO2e)
0.5613177880782881
0.8502265107739269
0.579581994628631
0.0
0.0
0.0
0.09677474621057934
0.0032039573891250997
0.14658444209178947
0.00485302545096654
0.09992361124066906
0.003308208030698063
0.6612964916779925
1.001663978316683
0.6828138138999982
